13035764,drop_duplicates,pandas.Index.drop_duplicates,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop_duplicates.html#pandas.Index.drop_duplicates,method,pandas,3
13035764,df.reset_index(),not matched
13035764,.drop_duplicates,pandas.Index.drop_duplicates,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop_duplicates.html#pandas.Index.drop_duplicates,method,pandas,3
13035764,.set_index,set_index,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.set_index.html#pandas.DataFrame.set_index,pandas.DataFrame,method,1
13035764,groupby,pandas.Panel.groupby,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.groupby.html#pandas.Panel.groupby,method,pandas,4
13035764,reset_index(),pandas.DataFrame.reset_index(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.reset_index.html#pandas.DataFrame.reset_index,method,pandas,2
13035764,set_index,set_index,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.set_index.html#pandas.DataFrame.set_index,pandas.DataFrame,method,1
13035764,.last(),pandas.tseries.resample.Resampler.last(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.tseries.resample.Resampler.last.html#pandas.tseries.resample.Resampler.last,method,pandas,8
13035764,group_by,not matched
13035764,pivot,pandas.DataFrame.pivot,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.pivot.html#pandas.DataFrame.pivot,method,pandas,2
13035764,drop_duplicates,pandas.Index.drop_duplicates,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop_duplicates.html#pandas.Index.drop_duplicates,method,pandas,3
13035764,df.reset_index(),not matched
13035764,.drop_duplicates,pandas.Index.drop_duplicates,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop_duplicates.html#pandas.Index.drop_duplicates,method,pandas,3
13035764,.set_index,set_index,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.set_index.html#pandas.DataFrame.set_index,pandas.DataFrame,method,1
13035764,groupby,pandas.Panel.groupby,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.groupby.html#pandas.Panel.groupby,method,pandas,4
13035764,reset_index(),pandas.DataFrame.reset_index(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.reset_index.html#pandas.DataFrame.reset_index,method,pandas,2
13035764,set_index,set_index,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.set_index.html#pandas.DataFrame.set_index,pandas.DataFrame,method,1
13035764,.last(),pandas.tseries.resample.Resampler.last(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.tseries.resample.Resampler.last.html#pandas.tseries.resample.Resampler.last,method,pandas,8
16353729,apply,pandas.core.style.Styler.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.core.style.Styler.apply.html#pandas.core.style.Styler.apply,method,pandas,10
19798153,map,pandas.Series.map,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.map.html#pandas.Series.map,method,pandas,5
19798153,applymap,pandas.core.style.Styler.applymap,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.core.style.Styler.applymap.html#pandas.core.style.Styler.applymap,method,pandas,2
19798153,apply,pandas.Series.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.apply.html#pandas.Series.apply,method,pandas,10
19798153,groupby,pandas.Panel.groupby,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.groupby.html#pandas.Panel.groupby,method,pandas,4
19798153,.apply(),pandas.Series.apply(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.apply.html#pandas.Series.apply,method,pandas,10
19798153,.map(),pandas.Series.map(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.map.html#pandas.Series.map,method,pandas,5
19798153,np.sqrt,numpy.sqrt,http://docs.scipy.org/doc/numpy-1.10.1/reference/generated/numpy.sqrt.html#numpy.sqrt,none,data,1
19798153,sqrt,none.sqrt,http://docs.scipy.org/doc/numpy-1.10.1/reference/generated/numpy.sqrt.html#numpy.sqrt,data,numpy,6
19798153,.ix,not matched
19798153,.where,pandas.DataFrame.where,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.where.html#pandas.DataFrame.where,method,pandas,5
13331698,apply,pandas.DataFrame.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.apply.html#pandas.DataFrame.apply,method,pandas,10
13331698,groupby,pandas.Panel.groupby,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.groupby.html#pandas.Panel.groupby,method,pandas,4
13331698,df.apply,pandas.DataFrame.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.apply.html#pandas.DataFrame.apply,pandas.DataFrame,method,1
13331698,.apply,pandas.DataFrame.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.apply.html#pandas.DataFrame.apply,method,pandas,10
13331698,np.vectorize,numpy.vectorize,http://docs.scipy.org/doc/numpy-1.10.1/reference/generated/numpy.vectorize.html#numpy.vectorize,none,class,1
13331698,map,pandas.Series.map,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.map.html#pandas.Series.map,method,pandas,5
13636848,merge,heapq.merge,https://docs.python.org/2/library/heapq.html#heapq.merge,method,python,3
13636848,.rename,os.rename,https://docs.python.org/2/library/os.html#os.rename,method,python,6
13636848,join,string.join,https://docs.python.org/2/library/string.html#string.join,method,python,16
